"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-01","1995","01","01","","-6.5","","-17.5","","-12.0","","30.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-02","1995","01","02","","-11.3","","-26.4","","-18.9","","36.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-03","1995","01","03","","-15.0","","-27.7","","-21.4","","39.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-04","1995","01","04","","-1.8","","-26.1","","-14.0","","32.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-05","1995","01","05","","-10.0","","-15.8","","-12.9","","30.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-06","1995","01","06","","-9.4","","-18.7","","-14.1","","32.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-07","1995","01","07","","-11.0","","-23.4","","-17.2","","35.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-08","1995","01","08","","-13.3","","-21.3","","-17.3","","35.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-09","1995","01","09","","","M","-15.9","E","","M","","M","","M","","M","","M","0.0","","","","23","","44",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-10","1995","01","10","","2.4","","-9.6","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-11","1995","01","11","","1.1","","-14.6","","-6.8","","24.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-12","1995","01","12","","3.6","","-14.9","","-5.7","","23.7","","0.0","","","M","","M","0.0","","","","23","","39",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-13","1995","01","13","","-4.1","","-9.6","","-6.9","","24.9","","0.0","","","M","","M","","M","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-14","1995","01","14","","-7.0","","-9.0","","-8.0","","26.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-15","1995","01","15","","-4.2","","-7.4","E","-5.8","E","23.8","E","0.0","E","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-16","1995","01","16","","-6.9","","-11.0","","-9.0","","27.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-17","1995","01","17","","-3.8","","-14.2","","-9.0","","27.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-18","1995","01","18","","5.0","","-8.4","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","21","","67",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-19","1995","01","19","","5.4","","-7.7","","-1.2","","19.2","","0.0","","","M","","M","0.0","","","","21","","65",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-20","1995","01","20","","3.5","","-8.6","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-21","1995","01","21","","1.6","","-13.1","","-5.8","","23.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-22","1995","01","22","","0.7","","-14.0","","-6.7","","24.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-23","1995","01","23","","4.8","","-11.4","","-3.3","","21.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-24","1995","01","24","","-1.3","","-14.4","","-7.9","","25.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-25","1995","01","25","","9.4","","-13.0","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-26","1995","01","26","","3.8","","-8.1","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-27","1995","01","27","","1.7","","-7.0","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-28","1995","01","28","","6.0","","-8.5","","-1.3","","19.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-29","1995","01","29","","11.0","","-5.6","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","22","","44",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-30","1995","01","30","","9.3","","3.8","","6.6","","11.4","","0.0","","","M","","M","0.0","","","","21","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-01-31","1995","01","31","","9.7","","3.8","E","6.8","E","11.2","E","0.0","E","","M","","M","","M","","","23","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-01","1995","02","01","","12.3","","3.8","E","8.1","E","9.9","E","0.0","E","","M","","M","","M","","","22","","83",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-02","1995","02","02","","11.4","","4.9","E","8.2","E","9.8","E","0.0","E","","M","","M","","M","","","23","","50",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-03","1995","02","03","","12.2","","-3.1","","4.6","","13.4","","0.0","","","M","","M","0.0","","","","21","","63",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-04","1995","02","04","","9.4","","-4.5","","2.5","","15.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-05","1995","02","05","","6.8","","-7.0","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-06","1995","02","06","","1.2","","-6.3","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-07","1995","02","07","","4.0","","-4.6","","-0.3","","18.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-08","1995","02","08","","7.9","","-5.9","","1.0","","17.0","","0.0","","","M","","M","","M","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-09","1995","02","09","","6.1","","-6.5","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","31","","67",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-10","1995","02","10","","-6.3","","-17.1","","-11.7","","29.7","","0.0","","","M","","M","","M","","","32","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-11","1995","02","11","","-12.4","","-20.7","","-16.6","","34.6","","0.0","","","M","","M","0.0","","","","32","","32",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-12","1995","02","12","","-15.9","","-21.2","","-18.6","","36.6","","0.0","","","M","","M","0.0","","","","32","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-13","1995","02","13","","-14.9","","-24.1","","-19.5","","37.5","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-14","1995","02","14","","-8.6","","-26.8","","-17.7","","35.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-15","1995","02","15","","-1.4","","-16.9","","-9.2","","27.2","","0.0","","","M","","M","0.0","","","","22","","65",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-16","1995","02","16","","","M","-17.5","E","","M","","M","","M","","M","","M","","M","","","32","","46",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-17","1995","02","17","","9.7","","-15.0","","-2.7","","20.7","","0.0","","","M","","M","0.0","","","","20","","72",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-18","1995","02","18","","9.6","","0.8","","5.2","","12.8","","0.0","","","M","","M","0.0","","","","21","","61",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-19","1995","02","19","","14.7","","1.4","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","22","","74",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-20","1995","02","20","","18.8","","2.9","","10.9","","7.1","","0.0","","","M","","M","0.0","","","","22","","76",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-21","1995","02","21","","15.6","","1.4","","8.5","","9.5","","0.0","","","M","","M","0.0","","","","21","","72",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-22","1995","02","22","","6.6","","-4.3","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","34","","39",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-23","1995","02","23","","11.2","","-9.0","","1.1","","16.9","","0.0","","","M","","M","0.0","","","","19","","44",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-24","1995","02","24","","17.4","","2.5","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","23","","89",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-25","1995","02","25","","9.1","","-4.8","","2.2","","15.8","","0.0","","","M","","M","0.0","","","","23","","59",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-26","1995","02","26","","-4.8","","-13.5","","-9.2","","27.2","","0.0","","","M","","M","0.0","","","","36","","37",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-27","1995","02","27","","-8.5","","-24.1","","-16.3","","34.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-02-28","1995","02","28","","-11.3","","-21.1","","-16.2","","34.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-01","1995","03","01","","-4.8","","-24.5","","-14.7","","32.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-02","1995","03","02","","4.0","","-13.4","","-4.7","","22.7","","0.0","","","M","","M","0.0","","","","32","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-03","1995","03","03","","-5.6","","-13.3","","-9.5","","27.5","","0.0","","","M","","M","0.0","","","","3","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-04","1995","03","04","","-13.3","","-21.8","","-17.6","","35.6","","0.0","","","M","","M","0.0","","","","1","","33",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-05","1995","03","05","","-18.2","","-25.4","","-21.8","","39.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-06","1995","03","06","","-10.9","","-23.8","","-17.4","","35.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-07","1995","03","07","","-9.6","","-26.8","","-18.2","","36.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-08","1995","03","08","","0.4","","-19.9","","-9.8","","27.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-09","1995","03","09","","11.0","","-5.6","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","18","","41",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-10","1995","03","10","","16.1","","3.0","E","9.6","E","8.4","E","0.0","E","","M","","M","0.0","","","","21","","87",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-11","1995","03","11","","14.7","","1.2","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","23","","63",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-12","1995","03","12","","13.9","","5.3","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","22","","56",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-13","1995","03","13","","12.9","","-2.0","","5.5","","12.5","","0.0","","","M","","M","","M","","","22","","44",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-14","1995","03","14","","","M","0.2","E","","M","","M","","M","","M","","M","","M","","","19","","37",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-15","1995","03","15","","15.1","","-1.8","","6.7","","11.3","","0.0","","","M","","M","","M","","","29","","59",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-16","1995","03","16","","11.2","","-2.6","","4.3","","13.7","","0.0","","","M","","M","","M","","","24","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-17","1995","03","17","","14.0","E","-3.7","E","5.2","E","12.8","E","0.0","E","","M","","M","0.0","","","","22","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-18","1995","03","18","","16.7","","-2.6","","7.1","","10.9","","0.0","","","M","","M","0.0","","","","24","","52",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-19","1995","03","19","","14.0","","4.0","","9.0","","9.0","","0.0","","","M","","M","0.0","","","","23","","50",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-20","1995","03","20","","13.5","","-5.5","","4.0","","14.0","","0.0","","","M","","M","0.0","","","","13","","35",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-21","1995","03","21","","10.7","","0.1","","5.4","","12.6","","0.0","","","M","","M","0.0","","","","22","","61",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-22","1995","03","22","","11.7","","-3.4","","4.2","","13.8","","0.0","","","M","","M","0.0","","","","20","","41",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-23","1995","03","23","","8.0","","-5.6","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-24","1995","03","24","","9.0","","-3.3","E","2.9","E","15.1","E","0.0","E","","M","","M","0.0","","","","","M","","M"
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-25","1995","03","25","","2.8","","-6.3","","-1.8","","19.8","","0.0","","","M","","M","0.0","","","","31","","72",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-26","1995","03","26","","3.4","","-10.3","","-3.5","","21.5","","0.0","","","M","","M","0.0","","","","33","","43",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-27","1995","03","27","","4.2","","-6.3","","-1.1","","19.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-28","1995","03","28","","4.3","","-5.1","","-0.4","","18.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-29","1995","03","29","","6.9","","-7.3","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-112.77","49.70","LETHBRIDGE CDA","3033890","1995-03-30","1995","03","30","","15.9","","-6.3","","4.8","","13.2","","0.0","","","M","","M","0.0","","","","","","<31",""
